location_type,wind,distance,scientific_name,aou_code,date,disturbance,pif_watchlist_status,initial_three_min_cnt,sub_unit_code,humidity,temperature,end_time,id_method,sky,acceptedtsn,start_time,common_name,regional_stewardship_status,flyover_observed,interval_length,sex,admin_unit_code,plot_name,year,observer,visit
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Ammodramus savannarum,GRSP,2018-05-24,Slight effect on count,False,True,,53.2000007629395,29.3999996185303,09:07:00,Singing,Clear or Few Clouds,179333.0,08:57:00,Grasshopper Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Molothrus ater,BHCO,2018-05-24,Slight effect on count,False,False,,53.2000007629395,29.3999996185303,09:07:00,Singing,Clear or Few Clouds,179112.0,08:57:00,Brown-headed Cowbird,False,False,7.5 - 10 min,Male,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Polioptila caerulea,BGGN,2018-05-24,Slight effect on count,False,True,,53.2000007629395,29.3999996185303,09:07:00,Calling,Clear or Few Clouds,179853.0,08:57:00,Blue-gray Gnatcatcher,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Pipilo erythrophthalmus,EATO,2018-05-24,Slight effect on count,False,True,,53.2000007629395,29.3999996185303,09:07:00,Singing,Clear or Few Clouds,179276.0,08:57:00,Eastern Towhee,True,False,0-2.5 min,Male,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Icterus spurius,OROR,2018-05-24,Slight effect on count,False,False,,53.2000007629395,29.3999996185303,09:07:00,Singing,Clear or Few Clouds,179064.0,08:57:00,Orchard Oriole,False,False,2.5 - 5 min,Male,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Passerina cyanea,INBU,2018-05-24,Slight effect on count,False,True,,53.2000007629395,29.3999996185303,09:07:00,Singing,Clear or Few Clouds,179150.0,08:57:00,Indigo Bunting,True,False,0-2.5 min,Male,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Molothrus ater,BHCO,2018-05-24,Slight effect on count,False,False,,53.2000007629395,29.3999996185303,09:07:00,Calling,Clear or Few Clouds,179112.0,08:57:00,Brown-headed Cowbird,False,False,5 - 7.5 min,Undetermined,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Cardinalis cardinalis,NOCA,2018-05-24,Slight effect on count,False,True,,53.2000007629395,29.3999996185303,09:07:00,Singing,Clear or Few Clouds,179124.0,08:57:00,Northern Cardinal,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella pusilla,FISP,2018-05-24,Slight effect on count,False,True,,53.2000007629395,29.3999996185303,09:07:00,Singing,Clear or Few Clouds,179443.0,08:57:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0138,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Spizella pusilla,FISP,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,179443.0,09:28:00,Field Sparrow,True,False,2.5 - 5 min,Male,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Baeolophus bicolor,ETTI,2018-05-24,No effect on count,False,True,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,554138.0,09:28:00,Eastern Tufted Titmouse,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,<= 50 Meters,Cardinalis cardinalis,NOCA,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,179124.0,09:28:00,Northern Cardinal,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Cardinalis cardinalis,NOCA,2018-05-24,No effect on count,False,True,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,179124.0,09:28:00,Northern Cardinal,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,<= 50 Meters,Ammodramus savannarum,GRSP,2018-05-24,No effect on count,False,True,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,179333.0,09:28:00,Grasshopper Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Troglodytes aedon,HOWR,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,178541.0,09:28:00,House Wren,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Contopus virens,EAWP,2018-05-24,No effect on count,False,True,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,178359.0,09:28:00,Eastern Wood-Pewee,True,False,0-2.5 min,Male,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,<= 50 Meters,Tyrannus tyrannus,EAKI,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Visualization,Clear or Few Clouds,178279.0,09:28:00,Eastern Kingbird,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Spizella passerina,CHSP,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,179435.0,09:28:00,Chipping Sparrow,False,False,2.5 - 5 min,Male,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Molothrus ater,BHCO,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Visualization,Clear or Few Clouds,179112.0,09:28:00,Brown-headed Cowbird,False,False,2.5 - 5 min,Male,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,<= 50 Meters,Thryothorus ludovicianus,CARW,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,178581.0,09:28:00,Carolina Wren,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Cyanocitta cristata,BLJA,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Calling,Clear or Few Clouds,179680.0,09:28:00,Blue Jay,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,<= 50 Meters,Ammodramus savannarum,GRSP,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,179333.0,09:28:00,Grasshopper Sparrow,False,False,5 - 7.5 min,Male,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Polioptila caerulea,BGGN,2018-05-24,No effect on count,False,False,,56.5,28.8999996185303,09:38:00,Calling,Clear or Few Clouds,179853.0,09:28:00,Blue-gray Gnatcatcher,False,False,5 - 7.5 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Calm (< 1 mph) smoke rises vertically,50 - 100 Meters,Troglodytes aedon,HOWR,2018-05-24,No effect on count,False,True,,56.5,28.8999996185303,09:38:00,Singing,Clear or Few Clouds,178541.0,09:28:00,House Wren,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0127,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Cyanocitta cristata,BLJA,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Calling,Clear or Few Clouds,179680.0,09:45:00,Blue Jay,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Baeolophus bicolor,ETTI,2018-05-24,No effect on count,False,False,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,554138.0,09:45:00,Eastern Tufted Titmouse,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Bombycilla cedrorum,CEDW,2018-05-24,No effect on count,False,False,,68.3000030517578,28.7999992370605,09:55:00,Calling,Clear or Few Clouds,178532.0,09:45:00,Cedar Waxwing,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Ammodramus savannarum,GRSP,2018-05-24,No effect on count,False,False,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,179333.0,09:45:00,Grasshopper Sparrow,False,False,7.5 - 10 min,Male,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella passerina,CHSP,2018-05-24,No effect on count,False,False,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,179435.0,09:45:00,Chipping Sparrow,False,False,5 - 7.5 min,Male,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Sturnella magna,EAME,2018-05-24,No effect on count,False,False,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,179034.0,09:45:00,Eastern Meadowlark,False,False,5 - 7.5 min,Male,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Ammodramus savannarum,GRSP,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,179333.0,09:45:00,Grasshopper Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Agelaius phoeniceus,RWBL,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Calling,Clear or Few Clouds,179045.0,09:45:00,Red-winged Blackbird,False,False,0-2.5 min,Male,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Polioptila caerulea,BGGN,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Calling,Clear or Few Clouds,179853.0,09:45:00,Blue-gray Gnatcatcher,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,,Carduelis tristis,AMGO,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Visualization,Clear or Few Clouds,179236.0,09:45:00,American Goldfinch,False,True,0-2.5 min,Undetermined,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Mimus polyglottos,NOMO,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,178620.0,09:45:00,Northern Mockingbird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Spizella passerina,CHSP,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,179435.0,09:45:00,Chipping Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella pusilla,FISP,2018-05-24,No effect on count,False,True,,68.3000030517578,28.7999992370605,09:55:00,Singing,Clear or Few Clouds,179443.0,09:45:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0126,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Cardinalis cardinalis,NOCA,2018-05-24,Slight effect on count,False,True,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179124.0,10:18:00,Northern Cardinal,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,,Cathartes aura,TUVU,2018-05-24,Slight effect on count,False,False,,47.7999992370605,32.2999992370605,10:28:00,Visualization,Clear or Few Clouds,175265.0,10:18:00,Turkey Vulture,False,True,2.5 - 5 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Cardinalis cardinalis,NOCA,2018-05-24,Slight effect on count,False,False,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179124.0,10:18:00,Northern Cardinal,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,,Bombycilla cedrorum,CEDW,2018-05-24,Slight effect on count,False,False,,47.7999992370605,32.2999992370605,10:28:00,Visualization,Clear or Few Clouds,178532.0,10:18:00,Cedar Waxwing,False,True,7.5 - 10 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Poecile carolinensis,CACH,2018-05-24,Slight effect on count,False,False,,47.7999992370605,32.2999992370605,10:28:00,Calling,Clear or Few Clouds,554383.0,10:18:00,Carolina Chickadee,True,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Spizella pusilla,FISP,2018-05-24,Slight effect on count,False,False,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179443.0,10:18:00,Field Sparrow,True,False,5 - 7.5 min,Male,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Icterus galbula,BAOR,2018-05-24,Slight effect on count,False,False,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179083.0,10:18:00,Baltimore Oriole,False,False,5 - 7.5 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Thryothorus ludovicianus,CARW,2018-05-24,Slight effect on count,False,False,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,178581.0,10:18:00,Carolina Wren,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Pipilo erythrophthalmus,EATO,2018-05-24,Slight effect on count,False,True,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179276.0,10:18:00,Eastern Towhee,True,False,0-2.5 min,Male,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Sialia sialis,EABL,2018-05-24,Slight effect on count,False,True,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179801.0,10:18:00,Eastern Bluebird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Troglodytes aedon,HOWR,2018-05-24,Slight effect on count,False,True,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,178541.0,10:18:00,House Wren,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Sialia sialis,EABL,2018-05-24,Slight effect on count,False,True,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179801.0,10:18:00,Eastern Bluebird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella pusilla,FISP,2018-05-24,Slight effect on count,False,True,,47.7999992370605,32.2999992370605,10:28:00,Singing,Clear or Few Clouds,179443.0,10:18:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0143,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Melospiza melodia,SOSP,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179492.0,10:02:00,Song Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Baeolophus bicolor,ETTI,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,554138.0,10:02:00,Eastern Tufted Titmouse,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Cardinalis cardinalis,NOCA,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179124.0,10:02:00,Northern Cardinal,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Spizella pusilla,FISP,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179443.0,10:02:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Pipilo erythrophthalmus,EATO,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Calling,Clear or Few Clouds,179276.0,10:02:00,Eastern Towhee,True,False,0-2.5 min,Undetermined,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella pusilla,FISP,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179443.0,10:02:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Passerina cyanea,INBU,2018-05-24,Slight effect on count,False,False,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179150.0,10:02:00,Indigo Bunting,True,False,2.5 - 5 min,Male,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,,Tachycineta bicolor,TRES,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Visualization,Clear or Few Clouds,178431.0,10:02:00,Tree Swallow,False,True,0-2.5 min,Undetermined,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,,Tyrannus tyrannus,EAKI,2018-05-24,Slight effect on count,False,False,,71.5999984741211,27.7000007629395,10:12:00,Visualization,Clear or Few Clouds,178279.0,10:02:00,Eastern Kingbird,False,True,7.5 - 10 min,Undetermined,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Icterus galbula,BAOR,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179083.0,10:02:00,Baltimore Oriole,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Melospiza melodia,SOSP,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179492.0,10:02:00,Song Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Poecile carolinensis,CACH,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Calling,Clear or Few Clouds,554383.0,10:02:00,Carolina Chickadee,True,False,0-2.5 min,Undetermined,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Spizella passerina,CHSP,2018-05-24,Slight effect on count,False,True,,71.5999984741211,27.7000007629395,10:12:00,Singing,Clear or Few Clouds,179435.0,10:02:00,Chipping Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0136,2018,Kimberly Serno,1
Grassland,Light breeze (4-7 mph) wind felt on face,,Sturnus vulgaris,EUST,2018-05-24,Slight effect on count,False,False,,47.2000007629395,30.6000003814697,10:36:00,Visualization,Clear or Few Clouds,179637.0,10:26:00,European Starling,False,True,2.5 - 5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Molothrus ater,BHCO,2018-05-24,Slight effect on count,False,False,,47.2000007629395,30.6000003814697,10:36:00,Calling,Clear or Few Clouds,179112.0,10:26:00,Brown-headed Cowbird,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Bombycilla cedrorum,CEDW,2018-05-24,Slight effect on count,False,False,,47.2000007629395,30.6000003814697,10:36:00,Singing,Clear or Few Clouds,178532.0,10:26:00,Cedar Waxwing,False,False,5 - 7.5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Hirundo rustica,BARS,2018-05-24,Slight effect on count,False,True,,47.2000007629395,30.6000003814697,10:36:00,Visualization,Clear or Few Clouds,178448.0,10:26:00,Barn Swallow,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Zenaida macroura,MODO,2018-05-24,Slight effect on count,False,True,,47.2000007629395,30.6000003814697,10:36:00,Singing,Clear or Few Clouds,177125.0,10:26:00,Mourning Dove,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Vireo gilvus,WAVI,2018-05-24,Slight effect on count,False,True,,47.2000007629395,30.6000003814697,10:36:00,Singing,Clear or Few Clouds,179023.0,10:26:00,Warbling Vireo,False,False,0-2.5 min,Male,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Melospiza melodia,SOSP,2018-05-24,Slight effect on count,False,True,,47.2000007629395,30.6000003814697,10:36:00,Singing,Clear or Few Clouds,179492.0,10:26:00,Song Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Mimus polyglottos,NOMO,2018-05-24,Slight effect on count,False,True,,47.2000007629395,30.6000003814697,10:36:00,Singing,Clear or Few Clouds,178620.0,10:26:00,Northern Mockingbird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Turdus migratorius,AMRO,2018-05-24,Slight effect on count,False,True,,47.2000007629395,30.6000003814697,10:36:00,Singing,Clear or Few Clouds,179759.0,10:26:00,American Robin,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Hirundo rustica,BARS,2018-05-24,Slight effect on count,False,True,,47.2000007629395,30.6000003814697,10:36:00,Visualization,Clear or Few Clouds,178448.0,10:26:00,Barn Swallow,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Spizella passerina,CHSP,2018-05-24,Slight effect on count,False,False,,47.2000007629395,30.6000003814697,10:36:00,Singing,Clear or Few Clouds,179435.0,10:26:00,Chipping Sparrow,False,False,2.5 - 5 min,Male,ANTI,ANTI-0133,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,,Bombycilla cedrorum,CEDW,2018-05-24,No effect on count,False,False,,47.4000015258789,32.5,10:19:00,Visualization,Clear or Few Clouds,178532.0,10:09:00,Cedar Waxwing,False,True,5 - 7.5 min,Undetermined,ANTI,ANTI-0134,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Eremophila alpestris,HOLA,2018-05-24,No effect on count,False,False,,47.4000015258789,32.5,10:19:00,Singing,Clear or Few Clouds,554256.0,10:09:00,Horned Lark,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0134,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Corvus brachyrhynchos,AMCR,2018-05-24,No effect on count,False,False,,47.4000015258789,32.5,10:19:00,Calling,Clear or Few Clouds,179731.0,10:09:00,American Crow,False,False,5 - 7.5 min,Undetermined,ANTI,ANTI-0134,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Carduelis tristis,AMGO,2018-05-24,No effect on count,False,False,,47.4000015258789,32.5,10:19:00,Calling,Clear or Few Clouds,179236.0,10:09:00,American Goldfinch,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0134,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Molothrus ater,BHCO,2018-05-24,No effect on count,False,False,,47.4000015258789,32.5,10:19:00,Singing,Clear or Few Clouds,179112.0,10:09:00,Brown-headed Cowbird,False,False,7.5 - 10 min,Male,ANTI,ANTI-0134,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Spizella pusilla,FISP,2018-05-24,No effect on count,False,True,,47.4000015258789,32.5,10:19:00,Singing,Clear or Few Clouds,179443.0,10:09:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0134,2018,Elizabeth Oswald,1
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Hirundo rustica,BARS,2018-05-24,No effect on count,False,True,,47.4000015258789,32.5,10:19:00,Singing,Clear or Few Clouds,178448.0,10:09:00,Barn Swallow,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0134,2018,Elizabeth Oswald,1
